id,title,date_release,rating,wish_list_count,review_count,list_count,n_1,n_2,n_3,n_4,n_5,n_6,n_7,n_8,n_9,n_10
36018786,La Ballade de Buster Scruggs,2018-11-09,666,3754,108,1494,21,49,139,448,1181,3042,4908,2434,415,85
385143,A Serious Man,2009-10-02,654,5319,167,1650,85,175,339,693,1490,2805,3776,2339,769,255
421480,The Grudge,2004-10-22,558,1562,73,1110,249,390,782,1395,2537,3445,2469,1054,284,126
418313,From Hell,2001-10-19,617,2249,61,984,86,155,373,785,1959,3729,3660,1545,321,130
489692,Killer Joe,2011-09-08,696,5610,284,1604,74,95,232,451,938,2200,4433,3330,838,166
377991,Invasion Los Angeles,1988-11-04,718,4335,148,2145,28,43,102,284,789,2039,4462,3660,1013,343
476969,Ninja Turtles,2014-08-08,437,961,272,973,707,1174,1800,2386,2695,2313,1174,365,77,75
459110,Le Transporteur 2,2005-08-03,451,763,58,574,576,1005,1527,2274,2775,2534,1397,469,116,95
393041,RoboCop,2014-02-07,505,1415,291,1067,328,597,1230,2104,3037,3121,1782,442,82,65
447715,Seuls Two,2008-06-25,429,764,72,663,923,1463,1875,2333,2459,2179,1137,312,58,50
399271,La Gloire de mon père,1990-08-29,679,1505,51,881,46,76,128,370,1165,2764,4461,2571,818,398
434260,Happy Feet,2006-11-16,572,934,52,790,199,318,671,1294,2688,3512,2597,1093,261,166
436321,Le Talentueux Mr. Ripley,1999-12-12,670,3016,74,1072,31,60,134,388,1092,3043,4801,2489,576,186
416666,La Colline aux coquelicots,2011-07-16,688,3898,185,1889,27,33,98,281,840,2654,4715,2889,924,382
38815234,La Belle Époque,2019-11-06,705,4156,189,1621,47,53,118,232,641,1873,4588,3918,1114,269
362932,Tucker & Dale fightent le mal,2012-02-01,668,1956,238,1153,77,102,205,491,1156,2980,4729,2368,580,189
8391945,Dragons 3 : Le Monde caché,2019-02-06,696,3946,134,1668,31,41,96,268,822,2541,4620,2989,981,499
21561078,Phantom Thread,2017-12-25,716,10372,202,2358,32,64,145,362,896,2129,3847,3648,1351,422
8095944,Inherent Vice,2014-12-12,642,8695,199,2075,76,164,420,839,1651,3002,3701,2153,701,204
15926195,Klaus,2019-11-08,768,2396,107,1471,7,10,24,55,205,978,3869,5156,2032,598
435495,Buffet froid,1979-12-19,755,6145,129,1822,29,32,91,207,541,1344,3503,4489,1989,722
367446,Le Dernier des Mohicans,1992-08-26,705,3883,106,1550,37,49,150,337,1020,2306,4232,3185,1118,521
411132,Hooligans,2005-09-09,658,1971,54,624,55,80,210,482,1202,3195,4661,2360,531,181
10876674,Prédestination,2014-08-28,668,3773,204,1362,83,118,229,548,1195,2582,4316,2627,950,326
35614110,Les Filles du docteur March,2019-12-25,665,5324,168,1891,49,75,184,459,1172,2799,4461,2657,844,277
423826,La Folle Journée de Ferris Bueller,1986-06-11,723,4279,128,1867,44,50,128,239,703,1811,4231,3790,1409,573
476486,Mama,2013-01-17,588,2008,219,1245,136,283,595,1228,2430,3672,3013,1214,278,157
406208,Walkyrie,2008-12-25,641,2457,107,1007,38,106,224,566,1522,3769,4570,1769,364,103
497805,Arizona Dream,1993-01-06,722,6007,80,1598,39,75,159,347,758,1839,3705,3764,1617,738
426746,Freaks - La Monstrueuse Parade,1932-02-12,803,6450,122,1944,34,26,30,115,305,859,2893,4733,2807,1262
452636,L'Échelle de Jacob,1990-11-02,749,9438,149,2113,30,36,95,227,523,1444,3632,4438,2026,618
426148,Manhattan,1979-04-25,758,6751,99,2130,41,46,96,192,539,1326,3455,4467,1998,914
38181680,El Camino - Un film Breaking Bad,2019-10-11,638,2176,145,1156,33,70,222,575,1687,3891,4549,1625,319,107
419312,"Garfield, le film",2004-08-11,391,653,36,624,1054,1606,2200,2495,2508,1924,893,252,75,100
7937684,Tom à la ferme,2013-09-02,639,5460,151,1636,93,121,283,687,1456,3137,4004,2380,724,233
366544,Pitch Black,2000-02-18,658,1729,92,1164,111,137,257,597,1359,3059,4564,2286,567,189
17845029,Les Dissociés,2015-11-24,672,1289,77,789,63,94,158,353,947,2686,4402,3080,1052,319
12214191,Tous en scène,2016-12-02,643,1869,135,1342,42,102,193,499,1396,3550,4445,2142,528,264
361610,Fahrenheit 9/11,2004-06-23,665,3885,57,1070,104,142,247,474,1187,2757,4365,2814,807,269
463566,Autant en emporte le vent,1939-12-15,707,6222,120,2091,123,183,269,480,962,1926,3374,3164,1569,1134
450966,Les 4 Fantastiques,2015-08-07,386,1879,320,1118,1086,1721,2534,3026,2364,1530,628,195,45,58
364329,xXx,2002-08-09,441,829,77,561,808,1173,1940,2425,2616,2358,1271,405,112,98
413496,Buried,2010-09-24,640,3397,351,1138,111,226,392,752,1538,3254,4177,2130,505,156
458730,The Impossible,2012-10-11,653,2683,246,1187,85,153,258,581,1327,3176,4262,2319,787,306
40252959,Titane,2021-07-14,628,6274,309,2119,201,267,505,929,1604,2578,3545,2515,867,249
11199962,Le Roi Arthur : La Légende d'Excalibur,2017-05-09,542,2371,298,1400,260,513,1020,1574,2503,3237,2553,1125,331,157
477793,Brothers,2009-12-04,671,4343,111,1174,39,81,154,402,1204,3184,4802,2667,604,149
420404,Saw III,2006-10-26,483,810,87,942,628,845,1399,2020,2835,2603,1838,751,213,156
485619,Le Monde fantastique d'Oz,2013-02-14,534,2389,325,1199,240,519,993,1819,2958,3446,2322,749,175,85
403375,Suspiria,1977-02-01,760,7421,184,2543,37,60,113,267,566,1339,3287,4362,2260,1035
457225,Jarhead - La Fin de l'innocence,2005-11-04,684,3640,75,1312,38,58,148,395,1087,2946,5242,2767,604,132
417366,Dancer in the Dark,2000-10-18,724,9079,141,2061,144,170,300,468,742,1394,2898,3608,2459,1244
470348,Nosferatu le vampire,1922-02-17,775,5788,109,2263,28,35,81,173,544,1362,3511,4375,2197,1124
10826923,Carol,2015-11-27,692,6751,197,1975,40,72,148,432,1150,2512,4056,3280,1246,494
10870556,Le Cas Richard Jewell,2019-12-13,698,5298,231,1904,16,33,57,226,732,2471,5927,3219,564,189
458758,Blade II,2002-03-21,578,1601,72,1256,221,439,730,1387,2687,3518,2743,1246,303,167
395367,Bodyguard,1992-11-25,573,1807,47,842,200,343,638,1234,2508,3562,2970,1398,367,232
429565,Mon nom est Personne,1973-12-21,740,3538,114,1588,35,56,77,202,549,1750,4122,4162,1712,790
432205,Les Griffes de la nuit,1984-11-09,704,3633,128,2051,34,58,125,293,905,2512,5080,3165,916,388
488707,"Mon beau-père, mes parents et moi",2004-12-16,554,766,50,694,198,360,742,1428,2937,4099,2668,829,141,84
22955240,Le Roi Lion,2019-07-19,573,2425,298,1400,328,354,648,1135,2097,3110,2991,1712,653,462
373693,Pompoko,1994-07-16,720,4475,83,1970,27,45,87,230,782,2256,4487,3681,1373,534
372636,Kiss Kiss Bang Bang,2005-09-14,706,5590,127,1321,37,53,128,350,903,2385,4864,3551,1007,245
26421066,Vice,2018-12-21,709,7908,181,2039,30,29,91,249,705,2117,4954,4101,1046,206
10900169,La Tortue rouge,2016-06-29,720,7480,202,2043,29,53,110,302,778,1991,4058,3994,1597,631
26183649,Uncut Gems,2019-12-25,695,4690,167,1981,79,125,267,501,1002,2232,4297,3713,1151,192
419404,Peau d'âne,1970-12-20,678,2013,109,1469,61,134,236,551,1210,2620,3912,2846,1191,802
8461076,Ma vie de Courgette,2016-10-13,772,5814,124,1892,29,27,48,123,287,955,3346,5356,2533,874
23860755,Pokémon : Détective Pikachu,2019-05-10,584,2077,188,1592,140,211,476,1062,2374,4224,3689,1029,212,195
435381,L'Armée des morts,2004-03-19,672,3105,140,1698,80,112,214,511,1222,3028,4975,2650,628,193
459283,« Il » est revenu,1990-11-18,619,2285,131,1360,175,270,432,908,1971,3441,3703,1800,569,345
406067,Déjà Vu,2006-11-22,600,1887,82,816,78,171,422,1014,2375,4303,3511,1346,287,117
477799,Easy Girl,2010-09-17,589,1627,120,1190,142,287,506,1133,2449,4002,3360,1243,345,160
390695,Les Liaisons dangereuses,1988-12-11,722,4770,95,1358,31,48,115,260,740,2127,4589,3874,1332,512
446892,Rocky Balboa,2006-12-20,654,1771,95,1082,84,128,309,613,1584,3440,4115,2268,722,369
407140,Ring,1998-01-31,699,3165,100,1801,51,84,175,413,991,2529,4708,3348,1027,318
467893,Braquage à l'italienne,2003-05-30,577,1272,52,785,95,210,544,1185,2745,4354,3205,1025,203,96
411002,Les Croods,2013-03-22,618,1392,189,1303,97,187,378,895,2096,3849,3858,1748,386,174
413580,Goldfinger,1964-09-18,715,1910,118,1763,48,22,63,218,733,2422,5437,3578,854,298
8461500,Everest,2015-09-16,635,2955,205,1242,32,91,240,645,1632,3965,4639,1908,389,138
11263619,Youth,2015-05-20,688,7380,189,1695,99,122,217,536,935,2335,4277,3521,1250,388
436461,Les Demoiselles de Rochefort,1967-03-08,706,3439,104,1846,104,129,223,435,974,2109,3492,3241,1684,1297
369854,In the Air,2009-12-04,613,2078,163,793,96,210,441,1030,2265,4153,3818,1363,249,74
552095,Sheitan,2006-02-01,582,2543,109,1000,350,458,720,1099,1870,3151,3528,1860,505,165
487616,Joyeux Noël,2005-11-09,641,2250,53,920,68,122,235,551,1492,3658,4506,2260,614,220
29871072,Le monde est à toi,2018-08-15,687,5646,135,1764,82,97,192,426,915,2314,4670,3673,1090,271
495736,Scream 2,1997-12-12,559,973,96,1170,200,373,771,1570,3107,3957,2591,850,194,124
12808927,OSS 117 : Alerte rouge en Afrique noire,2021-08-04,541,6098,228,1620,177,326,765,1736,3115,4231,2599,632,100,56
477159,Austin Powers - L'Espion qui m'a tirée,1999-06-11,608,1194,38,767,265,335,518,951,1924,3589,3809,1701,460,198
452508,Morse,2008-10-24,753,6830,239,2015,59,63,135,290,654,1563,3520,4569,2176,728
452322,Lovely Bones,2009-12-11,635,3666,193,1294,131,224,435,843,1606,3211,3847,2377,794,297
457399,The Reader,2008-12-10,704,4109,133,1175,42,68,143,315,848,2304,4750,3769,1196,350
482573,"Moi César, 10 ans ½, 1m39",2003-04-09,485,715,26,450,391,697,1334,2284,3447,3258,1765,482,96,64
498391,La Dame en noir,2012-02-03,566,2079,298,1061,156,337,730,1484,2870,4007,2877,1040,232,93
380185,L'Arme fatale 2,1989-07-07,670,1343,63,1081,50,113,164,427,1339,3413,5078,2409,569,282
472895,L'Orphelinat,2007-10-11,668,3412,120,1429,68,113,230,556,1353,3047,4811,2775,698,228
380252,Numéro 9,2009-08-19,645,2627,111,955,56,107,286,739,1646,3565,4363,2270,663,190
8178687,La Crème de la crème,2014-04-02,556,2665,157,1018,236,428,843,1639,2762,3833,2909,970,214,95
371989,The Fountain,2006-11-22,638,6597,227,1833,242,357,567,1019,1676,2521,3138,2464,1195,753
12936903,The Witch,2016-02-19,648,4559,270,2016,160,255,424,917,1579,2902,4113,2652,717,218
32119805,Climax,2018-09-19,677,6583,287,1975,193,256,378,658,1110,1931,3296,3569,1909,640
456590,Neverland,2004-10-29,659,3691,97,1158,46,119,216,601,1440,3252,4473,2614,863,328
13185995,L'Homme irrationnel,2015-07-17,630,4703,198,1600,70,136,364,747,1763,3890,4531,1934,411,109
444006,Tout sur ma mère,1999-04-16,741,5004,64,1833,42,53,118,230,495,1514,4002,4697,2009,801
403081,Rencontre avec Joe Black,1998-12-30,640,3014,88,1028,149,230,411,811,1559,3002,3945,2590,905,393
479471,Lara Croft : Tomb Raider - Le Berceau de la vie,2003-08-20,405,838,46,745,908,1663,2307,2760,2800,2030,1019,325,90,95
490019,Fast & Furious 6,2013-05-24,527,885,229,1177,481,594,985,1693,2812,3431,2435,1018,297,252
36388266,Hors Normes,2019-10-23,727,4085,166,1616,26,38,73,140,398,1542,4725,4867,1675,515
10483067,Magic in the Moonlight,2014-07-26,628,3744,196,1567,61,105,276,777,1886,4062,4439,1879,411,107
422158,Dragonball Evolution,2009-03-12,169,892,364,903,9822,2179,984,437,234,127,76,31,24,101
493453,Sailor & Lula,1990-08-17,725,6107,102,2183,52,71,176,374,787,1778,4186,4191,1735,672
386477,Papy fait de la résistance,1983-10-26,660,1982,79,1102,69,117,273,577,1467,3369,4670,2439,716,326
8194598,Supercondriaque,2014-02-26,400,802,162,856,1171,1570,2126,2635,2706,2196,1097,390,78,78
431891,Annie Hall,1977-04-20,744,5862,96,2146,47,55,125,266,674,1617,3871,4607,1998,810
12021294,Papa ou Maman,2015-02-04,561,1106,188,1016,193,386,692,1405,2787,4382,3025,982,148,77
460085,The Karate Kid,2010-08-18,536,1035,128,711,224,431,912,1688,2918,3752,2739,971,247,197
410438,Holy Motors,2012-07-04,685,9603,302,2146,265,331,527,707,1177,1850,3108,3228,2038,883
1301581,P.S. : I Love You,2008-02-06,589,2510,107,1002,188,350,598,1146,2175,3356,3397,1838,695,385
369187,Dog Pound,2010-06-23,738,4780,170,1366,31,42,76,173,518,1669,4701,4946,1619,402
481670,Indigènes,2006-09-27,612,2372,61,801,161,239,408,808,1998,3889,4135,1930,468,144
388103,Hitman,2007-12-26,439,1047,114,702,750,1318,2014,2608,2746,2477,1471,569,140,89
476344,Le Mépris,1963-10-29,680,5797,147,2062,138,214,389,777,1377,2419,3507,3094,1382,895
424312,Conan le Barbare,1982-04-02,694,3245,180,1821,108,152,277,592,1278,2657,3973,3004,1316,849
457404,Las Vegas 21,2008-03-28,599,1230,74,630,75,189,445,954,2354,4391,3978,1488,274,78
402440,Hollywoo,2011-12-07,396,805,164,611,1113,1716,2257,2785,2712,2116,1057,313,100,60
399284,Rush Hour,1998-09-18,570,997,43,708,157,318,613,1301,2838,4294,3176,1123,253,162
19049818,Divines,2016-08-31,712,4952,160,1650,79,101,190,288,642,1617,3821,4423,2258,820
393691,Gone Baby Gone,2007-10-19,695,4401,119,1173,31,49,138,316,917,2783,5770,3346,754,142
413621,Double Zéro,2004-06-16,358,661,60,807,2006,2329,2390,2344,2097,1731,889,330,91,59
9098028,Nymphomaniac : Volume 2,2013-12-25,625,3601,129,1495,281,308,560,1048,1834,3063,3403,2390,1010,380
38794294,Black Mirror: Bandersnatch,2018-12-28,613,1213,124,887,137,238,462,966,2034,3879,3894,1894,583,204
491886,The Wrestler,2008-12-17,723,5086,168,1501,44,40,120,301,757,2208,4984,4301,1271,268
11473874,Snowden,2016-09-15,665,5267,178,1503,30,46,151,381,1183,3463,5686,2668,523,163
427584,Mémoires d'une geisha,2005-12-09,701,4413,91,1100,48,95,161,389,950,2397,4359,3723,1504,670
376109,La Leçon de piano,1993-05-19,737,6758,105,1985,52,64,180,325,736,1694,3821,4337,2150,942
418037,Le Dernier Roi d'Écosse,2006-09-27,734,5125,109,1190,21,19,41,171,535,1789,5247,5015,1235,255
495055,L'amour dure trois ans,2012-01-18,534,1763,205,804,384,577,1047,1705,2721,3814,2778,1000,236,90
21077620,Under the Silver Lake,2018-08-08,678,9080,225,2393,119,176,315,736,1311,2586,4154,3421,1212,341
489419,We Need to Talk About Kevin,2011-09-28,728,7364,221,1703,61,87,153,258,617,1681,4301,4852,1864,499
395539,True Lies - Le Caméléon,1994-07-12,640,1744,92,1332,79,169,368,862,1912,3865,4402,2064,451,204
30166826,Bird Box,2018-12-21,581,1659,153,1104,103,244,621,1298,2679,4511,3385,1165,266,109
477805,Le Nom des gens,2010-11-24,682,3004,205,1096,115,129,216,432,988,2589,4879,3495,1143,422
427935,Night and Day,2010-06-16,515,1096,224,804,309,626,1209,2190,3446,3703,2159,595,134,69
457234,Les Frères Grimm,2005-08-26,529,1913,63,773,214,438,1043,2120,3522,3991,2261,682,121,56
425270,Apocalypto,2006-12-08,707,4367,176,1371,87,160,235,493,1021,2190,4405,3855,1496,546
390309,A Dangerous Method,2011-09-30,587,4627,247,1307,72,220,535,1349,2956,4377,3435,1240,242,80
454648,Sexe intentions,1999-03-05,561,1454,68,933,295,537,894,1587,2760,3615,2919,1265,419,237
477917,Ghost Dog : La Voie du samouraï,1999-05-18,744,4465,91,1623,44,69,133,273,672,1659,4014,4784,2143,742
436959,"Good Morning, Vietnam",1987-12-23,703,5340,83,1517,27,58,107,233,863,2522,5535,3779,1068,351
32120152,Le Mans 66,2019-11-15,741,4613,195,1879,22,19,42,112,395,1516,5117,5524,1465,370
426301,Sept ans au Tibet,1997-10-17,678,3566,53,1145,56,74,162,401,1222,3062,5404,3084,852,284
428232,Le Guerrier silencieux - Valhalla Rising,2009-09-04,633,8233,355,2085,268,394,656,1067,1814,2872,3582,2524,1022,418
8264969,Steve Jobs,2015-10-08,631,6186,259,1683,103,147,385,991,2235,4030,4159,1994,453,124
497664,Le monde ne suffit pas,1999-11-18,551,1095,88,1176,163,330,791,1781,3274,4146,2948,934,187,85
8467100,Nos pires voisins,2014-05-09,511,1163,129,915,382,625,1253,2212,3405,3847,2150,572,114,85
475717,La Cité des enfants perdus,1995-05-17,711,6511,66,1687,81,98,159,376,910,2301,4524,4046,1562,628
420546,Hyper Tension,2006-08-31,589,1646,119,1072,327,479,720,1201,2269,3712,3627,1686,463,202
485455,Des hommes sans loi,2012-08-29,693,4175,229,1495,24,47,120,378,986,2878,5639,3578,850,201
370485,Lolita malgré moi,2004-04-30,540,1199,83,1268,347,614,977,1678,2917,3521,2719,1222,396,317
384539,The Mist,2007-11-21,656,3984,248,1487,158,218,420,815,1583,3153,4627,2758,785,257
448393,Hot Shots!,1991-07-31,662,1916,54,1072,108,167,293,596,1413,3635,4782,2645,781,354
454102,Frankenweenie,2012-10-05,659,3496,238,1982,46,94,202,555,1516,3776,5201,2522,611,260
8377825,"Les Miller, une famille en herbe",2013-08-09,569,1091,187,891,174,350,692,1554,2895,4504,3255,1014,249,107
16135636,Comme des bêtes,2016-06-24,576,1935,166,1253,100,222,542,1356,2905,4844,3346,1126,225,132
398202,La Guerre des boutons,1962-04-18,712,1895,46,1073,39,37,96,246,835,2581,5693,3666,1112,512
11267022,Love,2015-07-15,611,7034,208,1771,386,484,670,1091,1779,2676,3323,2548,1259,629
451811,Master and Commander - De l'autre côté du monde,2003-11-14,684,2735,93,1189,50,80,225,480,1228,2983,5116,3382,1014,300
37673848,Spider-Man: No Way Home,2021-12-17,630,2827,325,1625,245,255,461,808,1572,2988,3832,2413,1059,1234
390555,Superman Returns,2006-06-28,464,1334,134,1091,576,1149,1860,2996,3197,2715,1598,575,124,91
10126812,L'Interview qui tue !,2014-12-24,579,2453,187,1231,214,385,738,1400,2411,4021,3774,1444,357,139
10948234,Le Tout Nouveau Testament,2015-09-01,595,4399,273,1347,256,464,748,1241,2242,3532,3676,2030,528,168
390731,Scary Movie 3,2003-10-24,478,741,47,793,644,1007,1668,2417,3217,3063,1937,670,174,123
452370,"Twilight : Chapitre 5 - Révélation, 2e partie",2012-11-14,394,928,204,1029,1795,1797,2052,2152,2237,1918,1417,720,334,504
495895,Easy Rider,1969-05-08,720,5437,131,2027,33,74,149,321,840,2229,4746,4301,1630,606
485657,Transformers - L'Âge de l'extinction,2014-06-27,431,1118,316,1088,995,1552,2154,2711,2687,2376,1454,629,194,181
493116,True Romance,1993-09-10,736,5509,122,1871,39,45,115,260,662,1967,4631,4692,1852,700
473900,Die Hard : Belle journée pour mourir,2013-02-06,379,1354,441,1198,1387,2053,2806,2778,2378,1791,1103,451,116,103
417227,Walk the Line,2005-11-18,733,5919,101,1633,16,18,59,146,596,1955,5256,4973,1544,408
479037,L'Agence Tous Risques,2010-06-16,557,1240,247,761,292,420,876,1607,2978,4147,3222,1112,229,105
385119,American Pie - Marions-les !,2003-08-01,467,681,53,684,832,1067,1714,2515,3160,3041,1810,612,166,108
13348488,Danish Girl,2015-11-27,675,6039,186,1600,76,87,205,490,1070,2782,4744,3624,1406,547
388431,L'Assassinat de Jesse James par le lâche Robert Ford,2007-09-21,702,7879,166,1765,66,107,284,535,1207,2550,4619,3686,1456,532
393221,Funny Games,1997-09-11,754,9427,172,2131,121,92,167,277,579,1274,3727,5321,2659,831
636113,Fast & Furious : Tokyo Drift,2006-06-16,440,769,106,989,910,1433,2072,2403,2696,2620,1708,790,222,198
485381,Ali G,2002-03-22,546,979,60,682,465,671,998,1604,2584,3789,3064,1360,335,190
12986412,The Strangers,2016-05-12,745,11611,239,2591,39,67,128,311,724,1747,4015,5005,2408,647
450459,Steak,2007-06-20,558,2383,154,1400,966,858,1000,1248,1851,3077,3592,1816,495,195
481336,Magnolia,1999-12-17,754,11104,149,2375,71,107,190,374,745,1559,3475,4642,2767,1174
415662,Les Dalton,2004-12-08,265,704,96,1183,4097,3751,2837,1944,1300,713,284,92,33,58
384222,"Twilight : Chapitre 4 - Révélation, 1ère partie",2011-11-16,364,799,193,993,2197,2065,2323,2264,2219,1716,1207,591,255,314
377558,RockNRolla,2008-09-04,665,2719,109,1173,85,120,255,545,1385,3204,5034,3233,983,315
373976,Flight,2012-11-02,639,2359,259,1292,46,114,271,718,1917,4468,5086,2096,422,115
8305605,Transcendance,2014-04-18,498,3151,291,1110,307,713,1545,2606,3489,3404,2048,816,259,102
8193811,Mourir peut attendre,2021-10-06,629,8328,338,2008,77,106,282,835,2049,4275,5015,2096,416,141
365982,Phénomènes,2008-06-11,474,1756,213,1183,675,1163,1909,2779,3223,2974,1728,602,161,81
411771,Lincoln,2012-11-09,629,6368,347,1936,90,191,432,928,2180,4043,4544,2162,558,170
411987,Le Conte de la princesse Kaguya,2013-11-23,786,9285,217,2640,15,29,48,143,448,1317,3351,5166,3265,1520
494965,Assassin's Creed,2016-12-21,454,3615,321,1273,562,1035,2042,3035,3519,3014,1419,453,125,101
17627743,Ant-Man et la Guêpe,2018-07-06,555,2180,215,1998,194,315,722,1622,3310,4745,3253,889,147,116
366853,Quand Harry rencontre Sally...,1989-07-12,688,3755,69,1787,45,78,164,453,1194,3225,5438,3334,952,437
480138,Cyprien,2009-02-25,303,620,119,850,3508,2985,2699,2302,1904,1185,504,163,37,41
29704762,Hérédité,2018-06-21,699,4514,248,2252,118,130,274,559,1146,2373,4581,4143,1585,440
40270657,BAC Nord,2021-08-18,670,3822,279,1729,181,112,208,486,1068,2626,5441,3732,1028,482
475405,Festen,1998-06-19,786,8323,154,2107,44,52,91,151,358,943,3120,5836,3555,1233
410051,Piranha 3D,2010-08-20,498,1230,387,1145,1011,1398,1849,2281,2590,2856,2282,856,181,84
434228,L'Homme au masque de fer,1998-03-02,545,1880,56,956,281,500,1001,1728,3262,3898,3051,1184,325,170
405606,Hostel,2005-09-17,541,1558,116,1224,465,729,1109,1841,2935,3964,2912,1157,216,109
13243548,Jumanji : Bienvenue dans la jungle,2017-12-20,570,1721,246,1500,227,353,663,1406,2863,4908,3537,1006,245,249
369785,Pierrot le Fou,1965-11-05,722,7044,146,2334,105,154,286,533,1004,1981,3706,4005,2296,1388
461694,Insomnia,2002-05-03,664,5745,120,2411,30,70,172,469,1471,4087,6120,2440,480,122
804212,Phantom of the Paradise,1974-10-31,790,9198,162,2750,34,31,100,195,484,1205,3315,5065,3304,1753
405457,"Volt, star malgré lui",2008-11-21,563,985,92,1078,151,330,715,1605,3498,4607,3159,1042,240,143
418351,Hors de prix,2006-12-13,516,933,58,592,325,619,1117,2127,3677,4175,2496,749,154,66
11515487,Demolition,2016-04-08,713,8336,189,1972,21,47,108,351,931,2548,5413,4530,1257,309
417017,La Jetée,1962-02-16,808,7731,123,2238,40,38,67,149,398,1018,2783,4974,3820,2253
479487,Idiocracy,2006-09-01,588,3236,184,1129,253,366,754,1319,2635,4386,3722,1447,438,222
19161636,Astérix : Le Secret de la potion magique,2018-12-05,686,3585,200,1822,29,58,107,301,1031,3277,6222,3525,757,244
8864773,Terminator : Genisys,2015-07-01,474,1860,412,1429,599,1079,1806,2450,3349,3278,2034,674,177,115
459522,Carnage,2011-09-16,673,4302,295,1636,70,120,223,603,1379,3363,5376,3294,922,215
457232,Le Royaume des chats,2002-07-19,673,2244,85,1956,31,60,149,385,1271,3889,5662,2821,869,436
431123,Dark City,1998-02-27,739,7429,163,2101,52,55,122,309,740,2004,4629,5124,2022,584
8299086,Les Gamins,2013-04-17,564,1075,231,989,271,398,833,1592,2826,4510,3691,1195,261,72
382740,Tueurs nés,1994-08-26,683,5225,100,1670,122,217,328,657,1229,2623,4560,3684,1577,659
362914,Tempête de boulettes géantes,2009-10-21,624,1505,124,1122,186,282,498,1088,2264,4054,4393,2185,535,205
392794,Madagascar 2,2008-11-07,562,871,61,1059,154,351,680,1555,3402,4715,3285,1129,268,179
436579,Prête-moi ta main,2006-11-01,596,1124,77,771,141,257,445,1137,2765,5017,4166,1491,232,73
444231,RED,2010-11-17,591,1636,202,975,106,263,573,1247,2781,4919,3933,1485,293,125
482710,Le Lauréat,1967-12-22,779,6456,133,2145,23,29,50,144,402,1296,3998,5824,2899,1062
492032,Les Désastreuses Aventures des orphelins Baudelaire,2004-12-17,608,1588,74,1005,124,240,513,1180,2479,4336,4192,1951,541,189
416112,Training Day,2001-09-02,691,2713,103,1335,48,69,156,406,1105,3042,5694,3824,1094,311
425878,Fighter,2010-12-10,732,5811,235,1551,22,22,66,190,608,2157,5854,5361,1269,211
720088,Total Recall : Mémoires programmées,2012-08-02,480,1386,377,1057,524,980,1691,2711,3424,3399,2099,701,151,80
364792,Le Voyage dans la Lune,1902-09-01,801,4155,111,1794,32,23,48,97,404,1034,3510,6122,2856,1668
368526,Capitaine Phillips,2013-10-10,702,3416,225,1544,29,37,108,277,897,2784,6449,4034,959,227
8388748,Jeune & Jolie,2013-08-21,598,3533,236,1316,192,281,590,1246,2495,4395,4240,1835,393,137
388846,Wayne's World,1992-02-14,659,3011,83,1299,184,256,401,726,1523,3248,4730,3054,1104,581
417699,Ce que veulent les femmes,2000-12-15,554,1016,58,705,258,430,893,1790,3453,4722,3025,950,199,94
418707,Salt,2010-07-23,490,1119,224,725,423,883,1564,2630,3518,3608,2189,756,169,92
471494,Donnie Brasco,1997-02-28,721,4672,65,1703,18,33,76,171,610,2289,6288,4813,1227,322
365033,Fast & Furious 5,2011-04-29,560,970,220,1162,485,527,867,1481,2827,4025,3272,1547,482,340
471564,Rio,2011-04-09,601,1185,120,992,94,200,435,981,2644,5050,4337,1600,360,172
401962,Le Chat Potté,2011-10-28,563,1317,170,1147,169,364,758,1569,3363,4741,3311,1185,292,124
423307,Lolita,1962-06-13,732,9451,114,2792,46,46,110,239,753,2303,5246,4964,1625,551
8414081,Crimson Peak,2015-10-09,628,6010,352,1898,71,157,438,1062,2260,4362,4644,2197,496,198
13221402,John Wick 2,2017-02-08,641,2263,221,1623,83,163,313,821,1845,4174,5186,2463,609,241
407656,Danny the Dog,2005-02-02,594,1618,57,757,160,323,685,1304,2599,4295,4082,1766,508,178
10658798,Venom,2018-10-05,482,3740,316,1586,394,865,1712,2693,3481,3652,2002,686,210,210
470003,L'Écume des jours,2013-04-24,564,5162,326,1473,255,489,932,1774,2969,3852,3348,1680,469,159
396553,Banlieue 13,2004-11-10,419,801,67,725,1405,1707,2086,2627,3031,2651,1609,579,125,114
458279,La Chèvre,1981-12-09,667,1920,67,1310,52,102,246,528,1428,3721,5679,2952,828,418
374033,How High,2001-12-21,566,1320,54,953,279,432,773,1443,2810,4254,3610,1609,442,312
399034,Bad Teacher,2011-07-27,428,971,170,697,920,1568,2408,3343,3533,2681,1098,292,72,55
462661,Le Monde de Narnia : L'Odyssée du Passeur d'aurore,2010-12-10,491,1195,95,845,367,698,1456,2518,3745,3510,2268,934,261,213
400056,Les Chroniques de Riddick,2004-06-11,591,1522,101,1006,236,419,689,1344,2654,4273,3898,1794,478,192
456439,Jeanne d'Arc,1999-10-27,535,2025,84,1065,390,580,1152,2016,3372,4051,2946,1113,242,116
386154,Perfect Blue,1998-02-28,783,10593,164,2735,24,22,73,126,419,1199,3618,5961,3416,1130
434210,La vie est belle,1946-12-21,819,9635,192,2513,41,26,55,100,314,874,2830,5200,4076,2483
